EwbNo,DocNo,VehicleNo,Distance
275114020756,INV-8530,TS09AB9483,644
284782332827,INV-8531,TS09AB9194,564
714077265918,INV-8532,TS09AB7454,45
179174539044,INV-8534,TS09AB8101,285
468910500737,INV-8536,TS09AB8757,142
120330514670,INV-8537,TS09AB4237,183
290017411965,INV-8539,TS09AB4797,467
409255639993,INV-8540,TS09AB1893,995
352247037187,INV-8541,TS09AB2712,334
490371708702,INV-8542,TS09AB5426,409
950915663051,INV-8543,TS09AB6571,489
801527684783,INV-8544,TS09AB3080,260
865896416458,INV-8545,TS09AB4773,693
383708405765,INV-8546,TS09AB1346,921
965327408499,INV-8547,TS09AB1688,753
972642669306,INV-8548,TS09AB9388,812
725429582321,INV-8549,TS09AB2028,491
552465626473,INV-8550,TS09AB2763,94
531506244550,INV-8552,TS09AB4419,872
876664097385,INV-8553,TS09AB3421,227
141536482822,INV-8555,TS09AB2512,353
945611630110,INV-8556,TS09AB2612,118
592818557345,INV-8557,TS09AB8358,715
303035089318,INV-8559,TS09AB7040,778
853669115399,INV-8560,TS09AB3799,818
516186553386,INV-8561,TS09AB9962,984
927731169572,INV-8562,TS09AB6625,551
641803539555,INV-8563,TS09AB1324,172
616503211495,INV-8564,TS09AB9854,919
187234740395,INV-8565,TS09AB7134,90
702890231532,INV-8567,TS09AB4579,87
297024538101,INV-8568,TS09AB2302,198
293707792945,INV-8569,TS09AB1654,774
547886296113,INV-8570,TS09AB4634,221
718884573470,INV-8571,TS09AB6063,750
229090452548,INV-8572,TS09AB5219,647
766949180504,INV-8574,TS09AB7078,475
127958218391,INV-8575,TS09AB9513,817
551887404291,INV-8576,TS09AB7831,398
690433057782,INV-8577,TS09AB6074,662
384404735991,INV-8578,TS09AB6829,272
505550444574,INV-8580,TS09AB3017,801
987870564356,INV-8581,TS09AB1505,34
553711620864,INV-8582,TS09AB1015,658
801432589051,INV-8583,TS09AB5453,773
899791903958,INV-8584,TS09AB1660,107
958721294088,INV-8585,TS09AB5211,805
930803984355,INV-8586,TS09AB6493,284
358485300885,INV-8587,TS09AB1823,867
577052910022,INV-8588,TS09AB2139,873
110366594796,INV-8590,TS09AB4046,440
369925056442,INV-8591,TS09AB1676,568
163275366730,INV-8592,TS09AB6297,471
345598221055,INV-8593,TS09AB2318,349
665022278412,INV-8594,TS09AB2704,315
454130295894,INV-8595,TS09AB8673,140
273511852314,INV-8596,TS09AB5248,773
134732058067,INV-8597,TS09AB6134,355
817058533471,INV-8598,TS09AB8319,343
168882215710,INV-8599,TS09AB6402,626
747506700647,INV-8601,TS09AB4138,385
535443973652,INV-8602,TS09AB8126,542
772725817816,INV-8603,TS09AB8856,825
494906364578,INV-8604,TS09AB9519,310
242867396906,INV-8608,TS09AB8419,261
884804184141,INV-8610,TS09AB4190,35
337929073352,INV-8611,TS09AB1204,773
863192675597,INV-8612,TS09AB7016,457
613994953500,INV-8613,TS09AB7597,171
528003262072,INV-8614,TS09AB9323,524
601511184863,INV-8615,TS09AB2178,294
606263469404,INV-8616,TS09AB6565,422
924100819798,INV-8617,TS09AB8661,117
999378304275,INV-8619,TS09AB4881,408
957219603703,INV-8620,TS09AB5126,221
682992769471,INV-8621,TS09AB8736,693
460940650217,INV-8622,TS09AB6731,50
640247732810,INV-8624,TS09AB4846,818
991168915799,INV-8625,TS09AB1932,530
323470947119,INV-8626,TS09AB2155,750
970018211541,INV-8629,TS09AB6928,500
691950823193,INV-8630,TS09AB1827,996
723472681797,INV-8631,TS09AB4947,269
955392952935,INV-8632,TS09AB4859,196
474092566533,INV-8633,TS09AB8219,621
169108440967,INV-8634,TS09AB1435,474
142557348167,INV-8636,TS09AB7554,267
198035203930,INV-8638,TS09AB9907,19
962605093395,INV-8640,TS09AB6523,906
761035207951,INV-8641,TS09AB1093,375
461030687313,INV-8642,TS09AB1288,438
303541506583,INV-8643,TS09AB4429,592
780669380672,INV-8645,TS09AB4503,345
186123132504,INV-8646,TS09AB1033,799
848097830355,INV-8647,TS09AB5216,524
746850240704,INV-8648,TS09AB6950,530
119937017784,INV-8649,TS09AB6794,321
846666746139,INV-8650,TS09AB1910,143
726064688741,INV-8651,TS09AB5588,903
129329244347,INV-8652,TS09AB1019,915
961720533406,INV-8653,TS09AB4238,764
371985175061,INV-8654,TS09AB1988,823
493268389943,INV-8655,TS09AB1195,845
924443497805,INV-8656,TS09AB6584,287
485636091317,INV-8657,TS09AB9741,686
318841774774,INV-8658,TS09AB4202,918
728455005591,INV-8659,TS09AB5172,501
660990883890,INV-8660,TS09AB6673,28
295002624151,INV-8661,TS09AB2698,98
198320871174,INV-8662,TS09AB3341,441
964097493639,INV-8663,TS09AB6561,59
393680737814,INV-8664,TS09AB4921,938
864786078752,INV-8665,TS09AB7257,527
640711398592,INV-8666,TS09AB1798,146
316973602012,INV-8667,TS09AB5159,145
527978145323,INV-8668,TS09AB2865,719
568225736634,INV-8669,TS09AB3964,558
365817912148,INV-8671,TS09AB4725,358
946890037694,INV-8673,TS09AB5453,326
674126844272,INV-8674,TS09AB2682,280
519025065286,INV-8675,TS09AB5292,419
816671134168,INV-8676,TS09AB9767,530
850158640135,INV-8677,TS09AB6787,463
780099745420,INV-8678,TS09AB3520,687
591339446086,INV-8679,TS09AB6522,871
886991879996,INV-8680,TS09AB3713,729
977064982213,INV-8681,TS09AB1346,292
236542148241,INV-8682,TS09AB5336,753
580895763568,INV-8684,TS09AB6092,718
515349126736,INV-8685,TS09AB7996,12
443813000690,INV-8686,TS09AB8158,951
559802700716,INV-8687,TS09AB7751,437
524620100832,INV-8688,TS09AB9912,371
214277983659,INV-8689,TS09AB3090,633
452881578459,INV-8690,TS09AB4794,932
702677915459,INV-8692,TS09AB6773,469
637102166937,INV-8693,TS09AB8699,963
228202643084,INV-8694,TS09AB6949,758
995061506252,INV-8695,TS09AB7423,788
196083352786,INV-8696,TS09AB1003,729
562584360256,INV-8697,TS09AB4941,803
936044870516,INV-8698,TS09AB1723,637
714188316795,INV-8699,TS09AB7585,426
889923008070,INV-8701,TS09AB6290,644
980204571334,INV-8702,TS09AB1847,475
251756962223,INV-8703,TS09AB2072,871
900747693595,INV-8704,TS09AB5543,329
601299377784,INV-8705,TS09AB3689,639
570495641382,INV-8706,TS09AB6623,510
622702121054,INV-8708,TS09AB9753,420
776296673433,INV-8709,TS09AB9336,320
826124538873,INV-8710,TS09AB6965,544
402565064744,INV-8711,TS09AB7943,893
743910897004,INV-8712,TS09AB3719,545
579819294419,INV-8713,TS09AB3740,441
516870722575,INV-8714,TS09AB4343,192
579507695174,INV-8715,TS09AB7083,267
920160425357,INV-8716,TS09AB8731,665
651487816195,INV-8717,TS09AB9856,665
350783756267,INV-8720,TS09AB8068,398
802728997499,INV-8721,TS09AB9172,157
487154006600,INV-8723,TS09AB6853,219
182531116569,INV-8724,TS09AB9400,143
460928707604,INV-8725,TS09AB8225,104
634536053571,INV-8726,TS09AB6929,883
948935058757,INV-8727,TS09AB7297,620
565642213207,INV-8728,TS09AB8315,770
444811382111,INV-8729,TS09AB1866,890
159949451431,INV-8730,TS09AB7869,466
278846596241,INV-8731,TS09AB8061,611
502838253757,INV-8732,TS09AB2577,458
215405205268,INV-8733,TS09AB3578,369
719211759747,INV-8736,TS09AB1887,631
831885152029,INV-8737,TS09AB3508,182
255723050007,INV-8738,TS09AB7778,433
877505547355,INV-8739,TS09AB4767,889
117393389162,INV-8740,TS09AB6220,756
745962288036,INV-8741,TS09AB7167,905
295265727968,INV-8742,TS09AB8117,852
697955200036,INV-8743,TS09AB8178,884
246690727718,INV-8744,TS09AB8002,715
563991854704,INV-8745,TS09AB8413,699
690171463262,INV-8746,TS09AB1979,431
240014808126,INV-8747,TS09AB1911,354
364654185410,INV-8748,TS09AB5168,397
563180801720,INV-8749,TS09AB3828,293
981531685788,INV-8750,TS09AB1401,708
875871491007,INV-8756,TS09AB2877,85
151049411165,INV-8757,TS09AB5268,892
670186592306,INV-8758,TS09AB2545,794
687513619841,INV-8759,TS09AB6505,29
590012845174,INV-8760,TS09AB6448,488
417401525937,INV-8761,TS09AB7203,819
460632448749,INV-8762,TS09AB9218,457
197849695530,INV-8763,TS09AB4870,411
617259228690,INV-8764,TS09AB7322,150
499186650275,INV-8765,TS09AB8526,200
351540993275,INV-8766,TS09AB9285,565
875493948185,INV-8767,TS09AB9719,408
774063341218,INV-8768,TS09AB1744,663
797060426657,INV-8769,TS09AB9723,257
808808424234,INV-8770,TS09AB5769,374
734959792235,INV-8771,TS09AB7462,151
191327695419,INV-8772,TS09AB8220,624
725730928838,INV-8773,TS09AB4340,975
677678731883,INV-8774,TS09AB4327,437
724101977601,INV-8775,TS09AB4507,324
850413969644,INV-8776,TS09AB5178,46
363583372575,INV-8777,TS09AB2406,691
264716294083,INV-8778,TS09AB5837,672
988110643132,INV-8779,TS09AB1591,864
331062506239,INV-8780,TS09AB7192,772
418048078390,INV-8781,TS09AB7744,284
580318291741,INV-8782,TS09AB9651,983
225446128263,INV-8783,TS09AB2352,320
477003181478,INV-8784,TS09AB3465,339
294396842791,INV-8785,TS09AB3175,50
369168755757,INV-8786,TS09AB9061,263
502212134072,INV-8788,TS09AB2898,739
609619208927,INV-8789,TS09AB3966,107
900921187363,INV-8790,TS09AB1342,572
528431824366,INV-8791,TS09AB7718,309
602329728642,INV-8792,TS09AB3242,126
266393984692,INV-8793,TS09AB9327,870
481807774121,INV-8794,TS09AB2689,681
307734834700,INV-8795,TS09AB1618,509
683146799157,INV-8796,TS09AB2279,319
451302342504,INV-8797,TS09AB6973,637
501764970397,INV-8798,TS09AB8662,800
487470722430,INV-8799,TS09AB9738,390
147722038913,INV-8801,TS09AB1582,347
704459771426,INV-8802,TS09AB4583,375
848097863560,INV-8804,TS09AB8782,68
822439477206,INV-8805,TS09AB8391,858
396967976282,INV-8806,TS09AB5539,332
779848747030,INV-8807,TS09AB1845,391
980449249094,INV-8808,TS09AB4350,31
509218094897,INV-8809,TS09AB1195,992
121777722149,INV-8810,TS09AB8281,239
393730734963,INV-8811,TS09AB6270,697
185361923754,INV-8812,TS09AB3828,555
158752961197,INV-8813,TS09AB9664,962
742680862991,INV-8814,TS09AB4629,338
714900284644,INV-8815,TS09AB8117,357
225741400533,INV-8817,TS09AB5496,273
589714579128,INV-8818,TS09AB9326,789
447431262522,INV-8819,TS09AB8007,921
394227226214,INV-8820,TS09AB4558,466
121630050077,INV-8821,TS09AB9202,651
866113032559,INV-8822,TS09AB8220,600
719338486587,INV-8823,TS09AB1916,567
551230946773,INV-8824,TS09AB9188,494
753193319555,INV-8826,TS09AB1215,730
851846841414,INV-8827,TS09AB9123,281
942364024082,INV-8828,TS09AB2202,730
938393429779,INV-8829,TS09AB3562,850
602842812414,INV-8831,TS09AB9117,699
523256782303,INV-8832,TS09AB7946,382
109187593253,INV-8833,TS09AB2470,680
651910325867,INV-8834,TS09AB1468,716
933746451438,INV-8835,TS09AB4979,171
928097844422,INV-8838,TS09AB7542,497
228684419341,INV-8839,TS09AB8712,597
196494457821,INV-8840,TS09AB2464,830
832846080460,INV-8841,TS09AB9219,459
698572437744,INV-8842,TS09AB1991,930
594626205210,INV-8843,TS09AB7189,82
357004077257,INV-8844,TS09AB1704,29
449393737731,INV-8845,TS09AB9592,727
173562176143,INV-8846,TS09AB2831,546
235792000423,INV-8848,TS09AB6269,964
556073252201,INV-8849,TS09AB9437,769
225431838474,INV-8850,TS09AB8146,474
714146758890,INV-8851,TS09AB2644,993
997880137894,INV-8852,TS09AB7107,782
815284326049,INV-8853,TS09AB2626,73
634509551327,INV-8854,TS09AB3617,209
191494034249,INV-8855,TS09AB7290,397
299700067196,INV-8856,TS09AB4452,100
570454774566,INV-8858,TS09AB7571,431
410652939847,INV-8859,TS09AB2234,680
735377758703,INV-8861,TS09AB3077,653
765327094485,INV-8862,TS09AB4963,605
165981251200,INV-8863,TS09AB3258,131
501298708086,INV-8864,TS09AB1414,314
818494293901,INV-8866,TS09AB2911,66
874642658156,INV-8867,TS09AB4543,825
117543598613,INV-8868,TS09AB1653,694
429904697492,INV-8869,TS09AB3628,984
508819738769,INV-8870,TS09AB7859,360
754420479130,INV-8872,TS09AB9126,209
868088374900,INV-8873,TS09AB5894,318
162197485808,INV-8874,TS09AB5901,926
720201604655,INV-8875,TS09AB3474,995
483461593824,INV-8876,TS09AB3607,303
757566624141,INV-8879,TS09AB4849,148
489505704592,INV-8880,TS09AB7815,966
803341206284,INV-8881,TS09AB7432,559
415608854823,INV-8882,TS09AB5258,233
886016244772,INV-8883,TS09AB3590,271
398530619887,INV-8884,TS09AB2722,77
789804593286,INV-8885,TS09AB3028,117
769311121814,INV-8886,TS09AB3175,181
476290619942,INV-8887,TS09AB9885,449
633387730250,INV-8888,TS09AB7821,85
308063392913,INV-8889,TS09AB4406,771
157012387714,INV-8890,TS09AB7389,906
397124205862,INV-8892,TS09AB7892,254
666818817011,INV-8895,TS09AB4792,908
368822789873,INV-8896,TS09AB6961,409
617661031396,INV-8897,TS09AB3088,382
941832160009,INV-8898,TS09AB4782,874
846187057579,INV-8899,TS09AB7288,501
813700373164,INV-8900,TS09AB7209,550
635864132083,INV-8901,TS09AB7633,555
296521602813,INV-8902,TS09AB9806,912
778508933322,INV-8904,TS09AB1957,805
272824543432,INV-8905,TS09AB6704,21
518293800048,INV-8906,TS09AB7094,174
398417071285,INV-8907,TS09AB4582,445
908074808934,INV-8908,TS09AB9872,953
600065115909,INV-8909,TS09AB6724,627
336313636907,INV-8910,TS09AB2531,746
111257220497,INV-8911,TS09AB6388,66
161106307891,INV-8913,TS09AB7820,127
496482497786,INV-8915,TS09AB7257,317
962072996164,INV-8916,TS09AB3607,662
316971185234,INV-8917,TS09AB7736,943
318235472477,INV-8918,TS09AB9479,998
848414618789,INV-8919,TS09AB2862,680
627699145847,INV-8921,TS09AB1622,356
584599339400,INV-8922,TS09AB3855,518
584964955714,INV-8923,TS09AB8960,993
346146481196,INV-8924,TS09AB7692,399
854020393290,INV-8926,TS09AB4155,274
994821303757,INV-8927,TS09AB1080,685
279427211378,INV-8928,TS09AB5201,807
472265158827,INV-8929,TS09AB7200,195
453107529927,INV-8930,TS09AB8051,480
253675712285,INV-8931,TS09AB6106,195
456727261545,INV-8932,TS09AB2574,306
836838761981,INV-8933,TS09AB3592,391
550546314636,INV-8934,TS09AB6008,420
477707244366,INV-8935,TS09AB3167,490
370968578805,INV-8936,TS09AB3414,419
276731704893,INV-8937,TS09AB1987,942
944952930145,INV-8938,TS09AB2927,754
934180802866,INV-8939,TS09AB1527,142
563913721658,INV-8940,TS09AB8753,788
983449616930,INV-8941,TS09AB2686,617
170034202201,INV-8942,TS09AB5397,248
560212799160,INV-8943,TS09AB8752,701
241361351297,INV-8944,TS09AB3102,34
475040383875,INV-8945,TS09AB8354,852
891155977655,INV-8946,TS09AB6096,131
868332790492,INV-8947,TS09AB6000,360
775104609387,INV-8948,TS09AB8252,900
698821267131,INV-8949,TS09AB3242,204
702504033528,INV-8950,TS09AB4522,829
485896111499,INV-8951,TS09AB7739,532
383236277097,INV-8955,TS09AB9654,557
857573435508,INV-8956,TS09AB6962,197
214208202126,INV-8957,TS09AB8736,906
458781894098,INV-8958,TS09AB9759,242
262693637895,INV-8959,TS09AB5661,26
779321785277,INV-8960,TS09AB9975,505
181584700150,INV-8963,TS09AB1169,425
340894683191,INV-8964,TS09AB7009,259
732472030080,INV-8965,TS09AB2686,309
349908116800,INV-8966,TS09AB8608,122
308585682102,INV-8967,TS09AB5468,452
129450322176,INV-8968,TS09AB2879,692
420975678373,INV-8969,TS09AB6327,737
735680727216,INV-8970,TS09AB3068,574
810055744786,INV-8971,TS09AB2120,876
686054246630,INV-8972,TS09AB1113,890
879545205414,INV-8973,TS09AB2282,219
861881308968,INV-8975,TS09AB1161,725
809717444015,INV-8976,TS09AB1739,326
990889778604,INV-8977,TS09AB7748,746
190781229566,INV-8978,TS09AB6684,32
505758717791,INV-8979,TS09AB4913,220
287711456672,INV-8980,TS09AB5586,450
195303337138,INV-8981,TS09AB4274,429
619219080442,INV-8982,TS09AB5057,601
476000909704,INV-8983,TS09AB7615,17
952091774394,INV-8984,TS09AB7856,208
410609582316,INV-8985,TS09AB5455,821
434658473801,INV-8986,TS09AB2831,691
251128536485,INV-8989,TS09AB8839,482
327333997518,INV-8991,TS09AB6083,402
650995252704,INV-8992,TS09AB4058,995
890071297070,INV-8993,TS09AB8172,797
630837059046,INV-8995,TS09AB7950,361
924999313710,INV-8996,TS09AB9462,945
141551980008,INV-8997,TS09AB3785,368
965779879589,INV-8998,TS09AB2349,650
566212316364,INV-8999,TS09AB4734,604
584304015364,INV-9001,TS09AB2718,147
967450889503,INV-9002,TS09AB3833,575
494504864322,INV-9003,TS09AB5112,577
281048510568,INV-9004,TS09AB7860,196
179896212472,INV-9005,TS09AB1724,617
100313791060,INV-9007,TS09AB8764,179
333040022897,INV-9008,TS09AB7877,158
616392563365,INV-9009,TS09AB7596,387
247815421263,INV-9011,TS09AB3706,585
163310516740,INV-9012,TS09AB3949,561
670994763764,INV-9013,TS09AB5215,916
537347795823,INV-9014,TS09AB9019,414
613387854816,INV-9015,TS09AB7741,901
183280834080,INV-9018,TS09AB7949,65
837488983758,INV-9019,TS09AB2784,434
944261577200,INV-9020,TS09AB8106,570
425678487347,INV-9021,TS09AB6602,287
146918556854,INV-9022,TS09AB5510,113
296459179987,INV-9023,TS09AB6207,26
713335045650,INV-9024,TS09AB4411,332
892474016191,INV-9025,TS09AB9281,789
678921852070,INV-9026,TS09AB5268,216
830705957954,INV-9028,TS09AB6317,442
556943020653,INV-9029,TS09AB6564,705
690564358358,INV-9031,TS09AB5058,942
139245697937,INV-9033,TS09AB9535,304
511995683105,INV-9034,TS09AB8059,975
870927090296,INV-9035,TS09AB7888,206
941275155196,INV-9037,TS09AB8044,175
677533122375,INV-9038,TS09AB7862,382
503349633387,INV-9039,TS09AB4913,323
810565341977,INV-9040,TS09AB6694,368
771867402856,INV-9041,TS09AB8512,181
270054071414,INV-9042,TS09AB8842,469
754492317560,INV-9043,TS09AB5033,665
776262817576,INV-9044,TS09AB3861,680
343718857330,INV-9045,TS09AB3999,315
229551264101,INV-9046,TS09AB3379,360
376913620279,INV-9048,TS09AB8223,825
942662051120,INV-9050,TS09AB7025,651
670633511437,INV-9051,TS09AB4726,943
528462840780,INV-9052,TS09AB6197,623
188796189460,INV-9054,TS09AB6210,137
889333809781,INV-9055,TS09AB7981,508
633013015890,INV-9056,TS09AB4873,251
347238656078,INV-9057,TS09AB1298,619
502334034073,INV-9058,TS09AB9161,731
522458517233,INV-9059,TS09AB6694,308
224119804163,INV-9060,TS09AB8514,581
972493168794,INV-9061,TS09AB4970,468
777684325771,INV-9063,TS09AB5613,19
864781963179,INV-9064,TS09AB7098,452
731616286854,INV-9065,TS09AB6969,607
965746456337,INV-9066,TS09AB1127,614
150821506937,INV-9067,TS09AB2229,648
100314314399,INV-9068,TS09AB6000,736
936633617319,INV-9070,TS09AB1495,248
175809226747,INV-9071,TS09AB6086,257
221857844834,INV-9072,TS09AB5672,301
338104421043,INV-9074,TS09AB3753,686
643973175238,INV-9075,TS09AB7545,197
149951204088,INV-9076,TS09AB7390,634
457886002564,INV-9077,TS09AB5272,348
713084705481,INV-9078,TS09AB2397,286
521159482868,INV-9079,TS09AB1472,126
735432599542,INV-9080,TS09AB9464,883
993581516864,INV-9081,TS09AB2815,212
669975898858,INV-9082,TS09AB7629,252
846526994100,INV-9083,TS09AB5361,691
574844499726,INV-9085,TS09AB1715,813
813152685087,INV-9086,TS09AB1999,971
522116845224,INV-9087,TS09AB4015,875
763802548423,INV-9088,TS09AB4499,994
248735528705,INV-9090,TS09AB6966,138
985389601223,INV-9091,TS09AB2838,771
319570082090,INV-9094,TS09AB5960,462
752211393529,INV-9096,TS09AB8055,177
968777604679,INV-9097,TS09AB2841,682
626549069980,INV-9098,TS09AB3530,16
640216198924,INV-9099,TS09AB5151,937
552106153886,INV-9100,TS09AB1087,508
385785057475,INV-9101,TS09AB8874,34
430693175790,INV-9102,TS09AB9641,403
179299917878,INV-9103,TS09AB7228,215
502278710321,INV-9104,TS09AB1777,708
988713278043,INV-9105,TS09AB8781,520
596385658299,INV-9106,TS09AB4560,797
938808650829,INV-9107,TS09AB9547,530
927837453440,INV-9108,TS09AB4698,389
771872969035,INV-9109,TS09AB4244,222
515040736590,INV-9110,TS09AB6543,30
259003054362,INV-9111,TS09AB6759,965
846985110669,INV-9112,TS09AB8847,602
677522299087,INV-9113,TS09AB7616,312
738159743698,INV-9114,TS09AB7765,54
589197082079,INV-9115,TS09AB4230,726
132885897520,INV-9116,TS09AB3732,440
143003014966,INV-9118,TS09AB6011,760
609667463977,INV-9119,TS09AB7862,201
895567626399,INV-9120,TS09AB4285,272
792518093880,INV-9121,TS09AB8172,553
887779481645,INV-9122,TS09AB3240,1000
386038575021,INV-9123,TS09AB6611,530
971342285222,INV-9124,TS09AB8400,807
896144356580,INV-9125,TS09AB2372,689
140671122685,INV-9126,TS09AB8475,785
273473303354,INV-9127,TS09AB3468,929
125783859020,INV-9128,TS09AB6383,460
134853033884,INV-9129,TS09AB9007,294
611354827967,INV-9130,TS09AB5335,378
644831003468,INV-9131,TS09AB8382,836
798475270910,INV-9132,TS09AB5524,925
240968646705,INV-9133,TS09AB4203,116
552600589786,INV-9134,TS09AB3818,344
406863709712,INV-9135,TS09AB9909,958
907202156826,INV-9137,TS09AB9558,321
994703497851,INV-9138,TS09AB9799,503
932428075218,INV-9139,TS09AB1545,626
455111042471,INV-9140,TS09AB5934,421
922424951176,INV-9141,TS09AB5189,74
237857889592,INV-9143,TS09AB9547,840
957652923637,INV-9144,TS09AB6510,856
760436890681,INV-9145,TS09AB1378,194
875862419292,INV-9146,TS09AB9195,595
383838528173,INV-9147,TS09AB9546,847
951807664861,INV-9148,TS09AB6035,625
652750840020,INV-9151,TS09AB5225,605
196880456236,INV-9153,TS09AB2913,496
956386436644,INV-9154,TS09AB4176,891
340824350323,INV-9155,TS09AB4035,241
634645708683,INV-9156,TS09AB8443,792
641268596020,INV-9158,TS09AB7743,389
698655236985,INV-9159,TS09AB8228,910
433591010343,INV-9160,TS09AB8315,792
970202624974,INV-9161,TS09AB4164,37
793021453435,INV-9162,TS09AB1792,522
988557761282,INV-9163,TS09AB5516,213
918468330760,INV-9164,TS09AB8375,671
980570439926,INV-9165,TS09AB4317,960
649448631080,INV-9166,TS09AB8184,313
816948092365,INV-9167,TS09AB8350,508
306177583812,INV-9168,TS09AB7763,900
611238587120,INV-9169,TS09AB7928,661
623119400845,INV-9170,TS09AB1113,973
212444999428,INV-9172,TS09AB7574,529
431310759975,INV-9173,TS09AB2497,762
466945894074,INV-9174,TS09AB8412,627
917581267937,INV-9175,TS09AB2343,782
383882479852,INV-9176,TS09AB8303,574
369980465041,INV-9177,TS09AB8513,274
204793371846,INV-9178,TS09AB7422,805
406344345028,INV-9179,TS09AB5603,307
285174243985,INV-9180,TS09AB6453,682
886989865289,INV-9182,TS09AB9348,417
304313624188,INV-9183,TS09AB7639,198
796208004342,INV-9184,TS09AB5124,567
392863777931,INV-9185,TS09AB1608,283
